#creator_id: "https://orcid.org/0000-0001-5705-7831"
#curie_map:
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  CHEMBL.COMPOUND: "https://www.ebi.ac.uk/chembl/compound/inspect/"
#  DRUGBANK: "http://www.drugbank.ca/drugs/"
#  DrugCentral: "https://drugcentral.org/drugcard/"
#  pharmgkb.drug: "http://www.pharmgkb.org/drug/"
#  ttd.drug: "http://bidd.nus.edu.sg/group/TTD/ZFTTDDRUG.asp?ID="
#  skos: "http://www.w3.org/2004/02/skos/core"
#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_provider: "https://unmtid-shinyapps.net/download/drugcentral.dump.010_05_2021.sql.gz"
subject_id	predicate_id	object_id	match_type	subject_label	object_label	comment
DRUGBANK:DB00900	skos:exactMatch	DrugCentral:869	Lexical		didanosine	
DRUGBANK:DB00943	skos:exactMatch	DrugCentral:2856	Lexical		zalcitabine	
DRUGBANK:DB09123	skos:exactMatch	DrugCentral:871	Lexical		dienogest	
DRUGBANK:DB13598	skos:exactMatch	DrugCentral:4417	Lexical			
DRUGBANK:DB11269	skos:exactMatch	DrugCentral:4602	Lexical			
DRUGBANK:DB00711	skos:exactMatch	DrugCentral:873	Lexical		diethylcarbamazine	
DRUGBANK:DB14007	skos:exactMatch	DrugCentral:2092	Lexical			
DRUGBANK:DB00255	skos:exactMatch	DrugCentral:875	Lexical		diethylstilbestrol	
DRUGBANK:DB13380	skos:exactMatch	DrugCentral:877	Lexical			
DRUGBANK:DB01231	skos:exactMatch	DrugCentral:313	Lexical		diphenidol	
DRUGBANK:DB01501	skos:exactMatch	DrugCentral:878	Lexical		difenoxin	
DRUGBANK:DB13371	skos:exactMatch	DrugCentral:919	Lexical			
DRUGBANK:DB13599	skos:exactMatch	DrugCentral:4419	Lexical			
DRUGBANK:DB00196	skos:exactMatch	DrugCentral:1187	Lexical		fluconazole	
DRUGBANK:DB09095	skos:exactMatch	DrugCentral:3141	Lexical			
DRUGBANK:DB00861	skos:exactMatch	DrugCentral:880	Lexical		diflunisal	
DRUGBANK:DB11092	skos:exactMatch	DrugCentral:4273	Lexical			
DRUGBANK:DB06781	skos:exactMatch	DrugCentral:3142	Lexical		difluprednate	
DRUGBANK:DB01396	skos:exactMatch	DrugCentral:881	Lexical		digitoxin	
DRUGBANK:DB00390	skos:exactMatch	DrugCentral:882	Lexical		digoxin	
DRUGBANK:DB13678	skos:exactMatch	DrugCentral:883	Lexical			
DRUGBANK:DB12945	skos:exactMatch	DrugCentral:884	Lexical			
DRUGBANK:DB00497	skos:exactMatch	DrugCentral:2029	Lexical		oxycodone	
DRUGBANK:DB11275	skos:exactMatch	DrugCentral:4148	Lexical			
DRUGBANK:DB01551	skos:exactMatch	DrugCentral:886	Lexical		dihydrocodeine	
DRUGBANK:DB00956	skos:exactMatch	DrugCentral:1386	Lexical		hydrocodone	
DRUGBANK:DB13385	skos:exactMatch	DrugCentral:4420	Lexical		dihydroergocryptine	
DRUGBANK:DB00327	skos:exactMatch	DrugCentral:1393	Lexical		hydromorphone	
DRUGBANK:DB11512	skos:exactMatch	DrugCentral:890	Lexical			
DRUGBANK:DB01070	skos:exactMatch	DrugCentral:2841	Lexical		dihydrotachysterol	
DRUGBANK:DB13383	skos:exactMatch	DrugCentral:4421	Lexical			
DRUGBANK:DB09115	skos:exactMatch	DrugCentral:1457	Lexical		diiodohydroxyquinoline	
DRUGBANK:DB13476	skos:exactMatch	DrugCentral:892	Lexical			
DRUGBANK:DB00677	skos:exactMatch	DrugCentral:1494	Lexical		fluostigmine	
DRUGBANK:DB13715	skos:exactMatch	DrugCentral:893	Lexical		dilazep	
DRUGBANK:DB13482	skos:exactMatch	DrugCentral:899	Lexical			
DRUGBANK:DB13810	skos:exactMatch	DrugCentral:900	Lexical		dimemorfan	
DRUGBANK:DB00985	skos:exactMatch	DrugCentral:901	Lexical		dimenhydrinate	
DRUGBANK:DB01461	skos:exactMatch	DrugCentral:3149	Lexical			
DRUGBANK:DB06782	skos:exactMatch	DrugCentral:3150	Lexical			
DRUGBANK:DB08996	skos:exactMatch	DrugCentral:902	Lexical		dimetacrine	
DRUGBANK:DB01444	skos:exactMatch	DrugCentral:3156	Lexical			
DRUGBANK:DB11074	skos:exactMatch	DrugCentral:3152	Lexical			
DRUGBANK:DB14005	skos:exactMatch	DrugCentral:3152	Lexical			
DRUGBANK:DB08801	skos:exactMatch	DrugCentral:903	Lexical		dimetindene	
DRUGBANK:DB13683	skos:exactMatch	DrugCentral:3153	Lexical		quinisocaine	
DRUGBANK:DB13794	skos:exactMatch	DrugCentral:905	Lexical			
DRUGBANK:DB13204	skos:exactMatch	DrugCentral:4770	Lexical			
DRUGBANK:DB08908	skos:exactMatch	DrugCentral:4757	Lexical		dimethyl fumarate	
DRUGBANK:DB13336	skos:exactMatch	DrugCentral:4771	Lexical			
DRUGBANK:DB01093	skos:exactMatch	DrugCentral:906	Lexical			
DRUGBANK:DB13672	skos:exactMatch	DrugCentral:4769	Lexical			
DRUGBANK:DB13494	skos:exactMatch	DrugCentral:909	Lexical			
DRUGBANK:DB08967	skos:exactMatch	DrugCentral:1235	Lexical			
DRUGBANK:DB11283	skos:exactMatch	DrugCentral:4651	Lexical			
DRUGBANK:DB11284	skos:exactMatch	DrugCentral:4650	Lexical			
DRUGBANK:DB06690	skos:exactMatch	DrugCentral:4238	Lexical			
DRUGBANK:DB12789	skos:exactMatch	DrugCentral:912	Lexical		dinoprost	
DRUGBANK:DB01160	skos:exactMatch	DrugCentral:912	Lexical		dinoprost	
DRUGBANK:DB00917	skos:exactMatch	DrugCentral:913	Lexical		dinoprostone	
DRUGBANK:DB09077	skos:exactMatch	DrugCentral:4948	Lexical			
DRUGBANK:DB11089	skos:exactMatch	DrugCentral:941	Lexical			
DRUGBANK:DB13568	skos:exactMatch	DrugCentral:4449	Lexical			
DRUGBANK:DB01466	skos:exactMatch	DrugCentral:3207	Lexical			
DRUGBANK:DB11259	skos:exactMatch	DrugCentral:4601	Lexical		diosmetin	
DRUGBANK:DB08995	skos:exactMatch	DrugCentral:3157	Lexical		diosmin	
DRUGBANK:DB01475	skos:exactMatch	DrugCentral:3733	Lexical			
DRUGBANK:DB11221	skos:exactMatch	DrugCentral:3159	Lexical			
DRUGBANK:DB11513	skos:exactMatch	DrugCentral:3734	Lexical		diperodon	
DRUGBANK:DB13720	skos:exactMatch	DrugCentral:915	Lexical		diphemanil	
DRUGBANK:DB13347	skos:exactMatch	DrugCentral:4450	Lexical			
DRUGBANK:DB01075	skos:exactMatch	DrugCentral:916	Lexical		diphenhydramine	
DRUGBANK:DB01081	skos:exactMatch	DrugCentral:918	Lexical		diphenoxylate	
DRUGBANK:DB00252	skos:exactMatch	DrugCentral:2152	Lexical		phenytoin	
DRUGBANK:DB01146	skos:exactMatch	DrugCentral:920	Lexical		diphenylpyraline	
DRUGBANK:DB01491	skos:exactMatch	DrugCentral:921	Lexical			
DRUGBANK:DB00449	skos:exactMatch	DrugCentral:922	Lexical		dipivefrine	
DRUGBANK:DB00651	skos:exactMatch	DrugCentral:976	Lexical		diprophylline	
DRUGBANK:DB00975	skos:exactMatch	DrugCentral:924	Lexical		dipyridamole	
DRUGBANK:DB11327	skos:exactMatch	DrugCentral:4649	Lexical			
DRUGBANK:DB13839	skos:exactMatch	DrugCentral:3160	Lexical			
DRUGBANK:DB15919	skos:exactMatch	DrugCentral:4900	Lexical		diquafosol	
DRUGBANK:DB00954	skos:exactMatch	DrugCentral:925	Lexical			
DRUGBANK:DB01399	skos:exactMatch	DrugCentral:2420	Lexical			
DRUGBANK:DB09460	skos:exactMatch	DrugCentral:5132	Lexical			
DRUGBANK:DB09370	skos:exactMatch	DrugCentral:5036	Lexical			
DRUGBANK:DB14502	skos:exactMatch	DrugCentral:4219	Lexical		sodium phosphate	
DRUGBANK:DB13707	skos:exactMatch	DrugCentral:4780	Lexical			
DRUGBANK:DB00280	skos:exactMatch	DrugCentral:926	Lexical		disopyramide	
DRUGBANK:DB13694	skos:exactMatch	DrugCentral:927	Lexical		distigmine	
DRUGBANK:DB00822	skos:exactMatch	DrugCentral:928	Lexical		disulfiram	
DRUGBANK:DB08994	skos:exactMatch	DrugCentral:929	Lexical			
DRUGBANK:DB11516	skos:exactMatch	DrugCentral:930	Lexical			
DRUGBANK:DB02520	skos:exactMatch	DrugCentral:931	Lexical		ditiocarb	
DRUGBANK:DB13712	skos:exactMatch	DrugCentral:3163	Lexical			
DRUGBANK:DB13784	skos:exactMatch	DrugCentral:933	Lexical			
DRUGBANK:DB00574	skos:exactMatch	DrugCentral:1150	Lexical		fenfluramine	
DRUGBANK:DB04398	skos:exactMatch	DrugCentral:1533	Lexical			
DRUGBANK:DB00961	skos:exactMatch	DrugCentral:1700	Lexical		mepivacaine	
DRUGBANK:DB04825	skos:exactMatch	DrugCentral:2261	Lexical		prenylamine	
DRUGBANK:DB00841	skos:exactMatch	DrugCentral:937	Lexical		dobutamine	
DRUGBANK:DB01248	skos:exactMatch	DrugCentral:939	Lexical		docetaxel	
DRUGBANK:DB03017	skos:exactMatch	DrugCentral:4642	Lexical		dodecanoic acid	
DRUGBANK:DB00204	skos:exactMatch	DrugCentral:942	Lexical		dofetilide	
DRUGBANK:DB00757	skos:exactMatch	DrugCentral:3931	Lexical		dolasetron	
DRUGBANK:DB08930	skos:exactMatch	DrugCentral:4805	Lexical		dolutegravir	
DRUGBANK:DB13768	skos:exactMatch	DrugCentral:944	Lexical			
DRUGBANK:DB11594	skos:exactMatch	DrugCentral:4463	Lexical			
DRUGBANK:DB01184	skos:exactMatch	DrugCentral:945	Lexical		domperidone	
DRUGBANK:DB00843	skos:exactMatch	DrugCentral:946	Lexical		donepezil	
DRUGBANK:DB00988	skos:exactMatch	DrugCentral:947	Lexical		dopamine	
DRUGBANK:DB12313	skos:exactMatch	DrugCentral:948	Lexical		dopexamine	
DRUGBANK:DB12301	skos:exactMatch	DrugCentral:5295	Lexical		doravirine	
DRUGBANK:DB06211	skos:exactMatch	DrugCentral:4149	Lexical		doripenem	
DRUGBANK:DB00003	skos:exactMatch	DrugCentral:5135	Lexical			
DRUGBANK:DB00869	skos:exactMatch	DrugCentral:949	Lexical		dorzolamide	
DRUGBANK:DB15627	skos:exactMatch	DrugCentral:5451	Lexical		dostarlimab	
DRUGBANK:DB09167	skos:exactMatch	DrugCentral:951	Lexical		dosulepin	
DRUGBANK:DB16145	skos:exactMatch	DrugCentral:5425	Lexical		dotinurad	
DRUGBANK:DB01135	skos:exactMatch	DrugCentral:2974	Lexical		doxacurium	
DRUGBANK:DB00561	skos:exactMatch	DrugCentral:953	Lexical		doxapram	
DRUGBANK:DB00590	skos:exactMatch	DrugCentral:954	Lexical		doxazosin	
DRUGBANK:DB13837	skos:exactMatch	DrugCentral:955	Lexical			
DRUGBANK:DB01142	skos:exactMatch	DrugCentral:956	Lexical		doxepin	
DRUGBANK:DB06410	skos:exactMatch	DrugCentral:957	Lexical		doxercalciferol	
DRUGBANK:DB12947	skos:exactMatch	DrugCentral:958	Lexical		doxifluridine	
DRUGBANK:DB09273	skos:exactMatch	DrugCentral:959	Lexical			
DRUGBANK:DB00997	skos:exactMatch	DrugCentral:960	Lexical		doxorubicin	
DRUGBANK:DB00254	skos:exactMatch	DrugCentral:961	Lexical		doxycycline	
DRUGBANK:DB00366	skos:exactMatch	DrugCentral:962	Lexical		doxylamine	
DRUGBANK:DB14655	skos:exactMatch	DrugCentral:965	Lexical		drostanolone propionate	
DRUGBANK:DB00470	skos:exactMatch	DrugCentral:4109	Lexical		dronabinol	
DRUGBANK:DB04855	skos:exactMatch	DrugCentral:4112	Lexical		dronedarone	
DRUGBANK:DB00450	skos:exactMatch	DrugCentral:966	Lexical		droperidol	
DRUGBANK:DB13785	skos:exactMatch	DrugCentral:967	Lexical			
DRUGBANK:DB01395	skos:exactMatch	DrugCentral:968	Lexical		drospirenone	
DRUGBANK:DB06751	skos:exactMatch	DrugCentral:969	Lexical		drotaverine	
DRUGBANK:DB01547	skos:exactMatch	DrugCentral:3168	Lexical			
DRUGBANK:DB09215	skos:exactMatch	DrugCentral:970	Lexical			
DRUGBANK:DB06262	skos:exactMatch	DrugCentral:971	Lexical		droxidopa	
DRUGBANK:DB13436	skos:exactMatch	DrugCentral:4464	Lexical			
DRUGBANK:DB09045	skos:exactMatch	DrugCentral:4885	Lexical		dulaglutide	
DRUGBANK:DB12159	skos:exactMatch	DrugCentral:5224	Lexical		dupilumab	
DRUGBANK:DB11714	skos:exactMatch	DrugCentral:5234	Lexical		durvalumab	
DRUGBANK:DB01126	skos:exactMatch	DrugCentral:973	Lexical		dutasteride	
DRUGBANK:DB11952	skos:exactMatch	DrugCentral:5296	Lexical		duvelisib	
DRUGBANK:DB00645	skos:exactMatch	DrugCentral:974	Lexical		dyclonine	
DRUGBANK:DB00378	skos:exactMatch	DrugCentral:975	Lexical		dydrogesterone	
DRUGBANK:DB11742	skos:exactMatch	DrugCentral:977	Lexical		ebastine	
DRUGBANK:DB13656	skos:exactMatch	DrugCentral:978	Lexical			
DRUGBANK:DB05265	skos:exactMatch	DrugCentral:981	Lexical			
DRUGBANK:DB05311	skos:exactMatch	DrugCentral:4846	Lexical		ecallantide	
DRUGBANK:DB09534	skos:exactMatch	DrugCentral:3171	Lexical			
DRUGBANK:DB01057	skos:exactMatch	DrugCentral:982	Lexical		echothiophate	
DRUGBANK:DB01127	skos:exactMatch	DrugCentral:983	Lexical		econazole	
DRUGBANK:DB05109	skos:exactMatch	DrugCentral:4633	Lexical		trabectedin	
DRUGBANK:DB01257	skos:exactMatch	DrugCentral:4969	Lexical		eculizumab	
DRUGBANK:DB12243	skos:exactMatch	DrugCentral:4156	Lexical		edaravone	
DRUGBANK:DB00974	skos:exactMatch	DrugCentral:987	Lexical		edetic acid	
DRUGBANK:DB09075	skos:exactMatch	DrugCentral:4897	Lexical		edoxaban	
DRUGBANK:DB13421	skos:exactMatch	DrugCentral:3173	Lexical		edoxudine	
DRUGBANK:DB01010	skos:exactMatch	DrugCentral:988	Lexical		edrophonium	
DRUGBANK:DB08486	skos:exactMatch	DrugCentral:4465	Lexical			
DRUGBANK:DB00625	skos:exactMatch	DrugCentral:989	Lexical		efavirenz	
DRUGBANK:DB09040	skos:exactMatch	DrugCentral:4874	Lexical		efinaconazole	
DRUGBANK:DB06243	skos:exactMatch	DrugCentral:990	Lexical		eflornithine	
DRUGBANK:DB13333	skos:exactMatch	DrugCentral:991	Lexical			
DRUGBANK:DB11607	skos:exactMatch	DrugCentral:5178	Lexical			
DRUGBANK:DB09235	skos:exactMatch	DrugCentral:992	Lexical		efonidipine	
DRUGBANK:DB00228	skos:exactMatch	DrugCentral:1009	Lexical		enflurane	
DRUGBANK:DB11608	skos:exactMatch	DrugCentral:5084	Lexical			
DRUGBANK:DB00159	skos:exactMatch	DrugCentral:3174	Lexical		eicosapentaenoic acid	
DRUGBANK:DB15661	skos:exactMatch	DrugCentral:5377	Lexical			
DRUGBANK:DB11979	skos:exactMatch	DrugCentral:5293	Lexical		elagolix	
DRUGBANK:DB14712	skos:exactMatch	DrugCentral:5318	Lexical			
DRUGBANK:DB11574	skos:exactMatch	DrugCentral:5080	Lexical		elbasvir	
DRUGBANK:DB13742	skos:exactMatch	DrugCentral:994	Lexical			
DRUGBANK:DB14583	skos:exactMatch	DrugCentral:3175	Lexical			
DRUGBANK:DB05295	skos:exactMatch	DrugCentral:5169	Lexical		eldecalcitol	
DRUGBANK:DB00216	skos:exactMatch	DrugCentral:995	Lexical		eletriptan	
DRUGBANK:DB15444	skos:exactMatch	DrugCentral:5372	Lexical		elexacaftor	
DRUGBANK:DB09039	skos:exactMatch	DrugCentral:4834	Lexical		eliglustat	
DRUGBANK:DB12486	skos:exactMatch	DrugCentral:5277	Lexical		elobixibat	
DRUGBANK:DB09051	skos:exactMatch	DrugCentral:4999	Lexical			
DRUGBANK:DB06317	skos:exactMatch	DrugCentral:5072	Lexical		elotuzumab	
DRUGBANK:DB12308	skos:exactMatch	DrugCentral:997	Lexical		eltanolone	
DRUGBANK:DB06210	skos:exactMatch	DrugCentral:4399	Lexical		eltrombopag	
DRUGBANK:DB09272	skos:exactMatch	DrugCentral:5001	Lexical		eluxadoline	
DRUGBANK:DB09101	skos:exactMatch	DrugCentral:4300	Lexical		elvitegravir	
DRUGBANK:DB14724	skos:exactMatch	DrugCentral:5320	Lexical		emapalumab	
DRUGBANK:DB01084	skos:exactMatch	DrugCentral:999	Lexical		emedastine	
DRUGBANK:DB13505	skos:exactMatch	DrugCentral:1000	Lexical			
DRUGBANK:DB13393	skos:exactMatch	DrugCentral:1001	Lexical		emetine	
DRUGBANK:DB13923	skos:exactMatch	DrugCentral:5268	Lexical		emicizumab	
DRUGBANK:DB09038	skos:exactMatch	DrugCentral:4830	Lexical		empagliflozin	
DRUGBANK:DB00879	skos:exactMatch	DrugCentral:1003	Lexical		emtricitabine	
DRUGBANK:DB13572	skos:exactMatch	DrugCentral:1004	Lexical			
DRUGBANK:DB00584	skos:exactMatch	DrugCentral:1005	Lexical		enalapril	
DRUGBANK:DB09477	skos:exactMatch	DrugCentral:1006	Lexical		enalaprilat	
DRUGBANK:DB14985	skos:exactMatch	DrugCentral:5427	Lexical		enarodustat	
DRUGBANK:DB13874	skos:exactMatch	DrugCentral:5251	Lexical		enasidenib	
DRUGBANK:DB12358	skos:exactMatch	DrugCentral:3056	Lexical			
DRUGBANK:DB01228	skos:exactMatch	DrugCentral:1007	Lexical		encainide	
DRUGBANK:DB11718	skos:exactMatch	DrugCentral:5289	Lexical		encorafenib	
DRUGBANK:DB13435	skos:exactMatch	DrugCentral:1008	Lexical		endralazine	
DRUGBANK:DB13007	skos:exactMatch	DrugCentral:5366	Lexical		enfortumab vedotin	
DRUGBANK:DB00109	skos:exactMatch	DrugCentral:1010	Lexical		enfuvirtide	
DRUGBANK:DB13229	skos:exactMatch	DrugCentral:3791	Lexical			
DRUGBANK:DB00467	skos:exactMatch	DrugCentral:1013	Lexical		enoxacin	
DRUGBANK:DB01225	skos:exactMatch	DrugCentral:4879	Lexical		enoxaparin sodium	
DRUGBANK:DB04880	skos:exactMatch	DrugCentral:1014	Lexical		enoximone	
DRUGBANK:DB13089	skos:exactMatch	DrugCentral:3178	Lexical		enoxolone	
DRUGBANK:DB13824	skos:exactMatch	DrugCentral:1016	Lexical		enprostil	
DRUGBANK:DB11115	skos:exactMatch	DrugCentral:3179	Lexical			
DRUGBANK:DB00494	skos:exactMatch	DrugCentral:1018	Lexical		entacapone	
DRUGBANK:DB11986	skos:exactMatch	DrugCentral:5345	Lexical		entrectinib	
DRUGBANK:DB08993	skos:exactMatch	DrugCentral:3180	Lexical			
DRUGBANK:DB11219	skos:exactMatch	DrugCentral:4292	Lexical			
DRUGBANK:DB08899	skos:exactMatch	DrugCentral:4628	Lexical		enzalutamide	
DRUGBANK:DB13706	skos:exactMatch	DrugCentral:4466	Lexical		eosin	
DRUGBANK:DB15293	skos:exactMatch	DrugCentral:1021	Lexical		epalrestat	
DRUGBANK:DB13757	skos:exactMatch	DrugCentral:4467	Lexical			
DRUGBANK:DB08992	skos:exactMatch	DrugCentral:1022	Lexical		eperisone	
DRUGBANK:DB01364	skos:exactMatch	DrugCentral:1024	Lexical		ephedrine	
DRUGBANK:DB00445	skos:exactMatch	DrugCentral:1030	Lexical		epirubicin	
DRUGBANK:DB13300	skos:exactMatch	DrugCentral:1025	Lexical			
DRUGBANK:DB13386	skos:exactMatch	DrugCentral:1026	Lexical			
DRUGBANK:DB00751	skos:exactMatch	DrugCentral:1027	Lexical		epinastine	
DRUGBANK:DB00668	skos:exactMatch	DrugCentral:1028	Lexical		epinephrine	
DRUGBANK:DB08991	skos:exactMatch	DrugCentral:1029	Lexical			
DRUGBANK:DB13989	skos:exactMatch	DrugCentral:1031	Lexical			
DRUGBANK:DB00700	skos:exactMatch	DrugCentral:1032	Lexical		eplerenone	
DRUGBANK:DB00016	skos:exactMatch	DrugCentral:4995	Lexical		epoetin alfa	
DRUGBANK:DB00016	skos:exactMatch	DrugCentral:5160	Lexical		epoetin beta	
DRUGBANK:DB00016	skos:exactMatch	DrugCentral:5007	Lexical		epoetin theta	
DRUGBANK:DB00016	skos:exactMatch	DrugCentral:5170	Lexical		epoetin zeta	
DRUGBANK:DB13802	skos:exactMatch	DrugCentral:1033	Lexical			
DRUGBANK:DB01240	skos:exactMatch	DrugCentral:1034	Lexical		epoprostenol	
DRUGBANK:DB08990	skos:exactMatch	DrugCentral:1035	Lexical			
DRUGBANK:DB00876	skos:exactMatch	DrugCentral:1037	Lexical		eprosartan	
DRUGBANK:DB13395	skos:exactMatch	DrugCentral:1038	Lexical			
DRUGBANK:DB00036	skos:exactMatch	DrugCentral:5159	Lexical			
DRUGBANK:DB00063	skos:exactMatch	DrugCentral:1040	Lexical		eptifibatide	
DRUGBANK:DB14040	skos:exactMatch	DrugCentral:5386	Lexical		eptinezumab	
DRUGBANK:DB11631	skos:exactMatch	DrugCentral:5175	Lexical			
DRUGBANK:DB00153	skos:exactMatch	DrugCentral:2838	Lexical		ergocalciferol	
DRUGBANK:DB12147	skos:exactMatch	DrugCentral:5327	Lexical		erdafitinib	
DRUGBANK:DB05057	skos:exactMatch	DrugCentral:1041	Lexical			
DRUGBANK:DB14039	skos:exactMatch	DrugCentral:5284	Lexical		erenumab	
DRUGBANK:DB01253	skos:exactMatch	DrugCentral:1042	Lexical		ergometrine	
DRUGBANK:DB00696	skos:exactMatch	DrugCentral:1043	Lexical		ergotamine	
DRUGBANK:DB08871	skos:exactMatch	DrugCentral:4171	Lexical		eribulin	
DRUGBANK:DB09143	skos:exactMatch	DrugCentral:5008	Lexical		sonidegib	
DRUGBANK:DB04933	skos:exactMatch	DrugCentral:1044	Lexical		eritoran	
DRUGBANK:DB01613	skos:exactMatch	DrugCentral:1047	Lexical			
DRUGBANK:DB06218	skos:exactMatch	DrugCentral:4310	Lexical		lacosamide	
DRUGBANK:DB00530	skos:exactMatch	DrugCentral:1045	Lexical		erlotinib	
DRUGBANK:DB00303	skos:exactMatch	DrugCentral:1046	Lexical		ertapenem	
DRUGBANK:DB11827	skos:exactMatch	DrugCentral:5270	Lexical		ertugliflozin	
DRUGBANK:DB07931	skos:exactMatch	DrugCentral:1368	Lexical		hexestrol	
DRUGBANK:DB00199	skos:exactMatch	DrugCentral:1048	Lexical		erythromycin	
DRUGBANK:DB00981	skos:exactMatch	DrugCentral:2159	Lexical		physostigmine	
DRUGBANK:DB16159	skos:exactMatch	DrugCentral:5060	Lexical		esflurbiprofen	
DRUGBANK:DB01569	skos:exactMatch	DrugCentral:1237	Lexical			
DRUGBANK:DB11823	skos:exactMatch	DrugCentral:4468	Lexical		esketamine	
DRUGBANK:DB09119	skos:exactMatch	DrugCentral:4303	Lexical		eslicarbazepine acetate	
DRUGBANK:DB00187	skos:exactMatch	DrugCentral:1054	Lexical		esmolol	
DRUGBANK:DB00402	skos:exactMatch	DrugCentral:1068	Lexical		eszopiclone	
DRUGBANK:DB00919	skos:exactMatch	DrugCentral:2468	Lexical		spectinomycin	
DRUGBANK:DB13456	skos:exactMatch	DrugCentral:1861	Lexical			
DRUGBANK:DB01215	skos:exactMatch	DrugCentral:1056	Lexical		estazolam	
DRUGBANK:DB12235	skos:exactMatch	DrugCentral:5450	Lexical		estetrol	
DRUGBANK:DB09118	skos:exactMatch	DrugCentral:2480	Lexical		stiripentol	
DRUGBANK:DB13952	skos:exactMatch	DrugCentral:4497	Lexical		estradiol acetate	
DRUGBANK:DB13953	skos:exactMatch	DrugCentral:1058	Lexical		estradiol benzoate	
DRUGBANK:DB13954	skos:exactMatch	DrugCentral:1059	Lexical		estradiol cypionate	
DRUGBANK:DB13956	skos:exactMatch	DrugCentral:1064	Lexical		estradiol valerate	
DRUGBANK:DB01196	skos:exactMatch	DrugCentral:1065	Lexical			
DRUGBANK:DB14674	skos:exactMatch	DrugCentral:1066	Lexical		estramustine phosphate	
DRUGBANK:DB04573	skos:exactMatch	DrugCentral:3187	Lexical		estriol	
DRUGBANK:DB00655	skos:exactMatch	DrugCentral:3188	Lexical		estrone	
DRUGBANK:DB04574	skos:exactMatch	DrugCentral:4857	Lexical		estrone sulphate	
DRUGBANK:DB00903	skos:exactMatch	DrugCentral:1071	Lexical		ethacrynic acid	
DRUGBANK:DB11587	skos:exactMatch	DrugCentral:3189	Lexical			
DRUGBANK:DB13845	skos:exactMatch	DrugCentral:1069	Lexical			
DRUGBANK:DB13592	skos:exactMatch	DrugCentral:3190	Lexical			
DRUGBANK:DB08989	skos:exactMatch	DrugCentral:1074	Lexical			
DRUGBANK:DB13483	skos:exactMatch	DrugCentral:1075	Lexical			
DRUGBANK:DB13636	skos:exactMatch	DrugCentral:4534	Lexical			
DRUGBANK:DB00005	skos:exactMatch	DrugCentral:4978	Lexical		etanercept	
DRUGBANK:DB12865	skos:exactMatch	DrugCentral:5181	Lexical		etelcalcetide	
DRUGBANK:DB06014	skos:exactMatch	DrugCentral:5182	Lexical		eteplirsen	
DRUGBANK:DB15897	skos:exactMatch	DrugCentral:5454	Lexical		etesevimab	
DRUGBANK:DB13645	skos:exactMatch	DrugCentral:4835	Lexical			
DRUGBANK:DB13190	skos:exactMatch	DrugCentral:3194	Lexical		ethacridine	
DRUGBANK:DB13799	skos:exactMatch	DrugCentral:1072	Lexical			
DRUGBANK:DB06689	skos:exactMatch	DrugCentral:4086	Lexical			
DRUGBANK:DB13544	skos:exactMatch	DrugCentral:1080	Lexical			
DRUGBANK:DB00189	skos:exactMatch	DrugCentral:1078	Lexical		ethchlorvynol	
DRUGBANK:DB13866	skos:exactMatch	DrugCentral:1095	Lexical		etynodiol	
DRUGBANK:DB00609	skos:exactMatch	DrugCentral:1083	Lexical		ethionamide	
DRUGBANK:DB08988	skos:exactMatch	DrugCentral:1085	Lexical			
DRUGBANK:DB13826	skos:exactMatch	DrugCentral:4774	Lexical			
DRUGBANK:DB00392	skos:exactMatch	DrugCentral:1086	Lexical		profenamine	
DRUGBANK:DB00754	skos:exactMatch	DrugCentral:1088	Lexical		ethotoin	
DRUGBANK:DB00311	skos:exactMatch	DrugCentral:1089	Lexical		ethoxzolamide	
DRUGBANK:DB13468	skos:exactMatch	DrugCentral:4423	Lexical			
DRUGBANK:DB08794	skos:exactMatch	DrugCentral:1091	Lexical		ethyl biscoumacetate	
DRUGBANK:DB08887	skos:exactMatch	DrugCentral:1413	Lexical		icosapent ethyl	
DRUGBANK:DB13628	skos:exactMatch	DrugCentral:4773	Lexical		ethyl hydroxybenzoate	
DRUGBANK:DB01545	skos:exactMatch	DrugCentral:1092	Lexical			
DRUGBANK:DB11323	skos:exactMatch	DrugCentral:3269	Lexical			
DRUGBANK:DB13323	skos:exactMatch	DrugCentral:3628	Lexical			
DRUGBANK:DB01493	skos:exactMatch	DrugCentral:1094	Lexical		ethylestrenol	
DRUGBANK:DB09496	skos:exactMatch	DrugCentral:4236	Lexical			
DRUGBANK:DB01468	skos:exactMatch	DrugCentral:3206	Lexical			
DRUGBANK:DB13362	skos:exactMatch	DrugCentral:2125	Lexical			
DRUGBANK:DB00823	skos:exactMatch	DrugCentral:1095	Lexical		etynodiol	
DRUGBANK:DB08987	skos:exactMatch	DrugCentral:1097	Lexical		etidocaine	
DRUGBANK:DB01077	skos:exactMatch	DrugCentral:1098	Lexical		etidronic acid	
DRUGBANK:DB08986	skos:exactMatch	DrugCentral:1099	Lexical			
DRUGBANK:DB13285	skos:exactMatch	DrugCentral:1100	Lexical		etilamfetamine	
DRUGBANK:DB08985	skos:exactMatch	DrugCentral:1101	Lexical		etilefrine	
DRUGBANK:DB06535	skos:exactMatch	DrugCentral:4422	Lexical			
